O LAGARTO,"R$ 37,03",Páginas: 32,Formato: 21.50 X 27.60 cm,Peso: 0.333 kg,Acabamento: Livro brochura,Lançamento: 04/11/2016,ISBN: 978-85-7406-746-9
AS GÊMEAS DE MOSCOU,"R$ 49,90",Páginas: 32,Formato: 21.00 X 27.00 cm,Peso: 0.168 kg,Acabamento: Livro brochura,Lançamento: 18/10/2016,ISBN: 978-85-7406-734-6
A ELEFANTINHA QUE QUERIA DORMIR,"R$ 44,90",Páginas: 40,Formato: 15.50 X 22.50 cm,Peso: 0.125 kg,Acabamento: Livro brochura,Lançamento: 18/10/2016,ISBN: 978-85-7406-736-0
SE...,"R$ 49,90",Páginas: 48,Formato: 23.00 X 23.00 cm,Peso: 0.224 kg,Acabamento: Livro brochura,Lançamento: 18/10/2016,ISBN: 978-85-7406-735-3
PÍPPI NOS MARES DO SUL,"R$ 34,93",Páginas: 192,Formato: 15.70 X 21.00 cm,Peso: 0.313 kg,Acabamento: Livro brochura,Lançamento: 18/10/2016,ISBN: 978-85-7406-732-2
IMIGRANTES E MASCATES,"R$ 54,90",Páginas: 80,Formato: 20.70 X 20.70 cm,Peso: 0.223 kg,Acabamento: Livro brochura,Lançamento: 10/10/2016,ISBN: 978-85-7406-740-7
COISA DE MENINA,"R$ 33,53",Páginas: 48,Formato: 20.50 X 20.50 cm,Peso: 0.178 kg,Acabamento: Livro brochura,Lançamento: 04/10/2016,ISBN: 978-85-7406-730-8
KARLSSON NO TELHADO,"R$ 52,90",Páginas: 176,Formato: 15.70 X 21.00 cm,Peso: 0.287 kg,Acabamento: Livro brochura,Lançamento: 15/09/2016,ISBN: 978-85-7406-733-9
O LIVRO DA ESTÉFI,"R$ 99,90",Páginas: 156,Formato: 26.60 X 26.60 cm,Peso: 1.046 kg,Acabamento: Livro brochura,Lançamento: 09/09/2016,ISBN: 978-85-7406-695-0
BRANCA DE NEVE E AS SETE VERSÕES,"R$ 52,90",Páginas: 56,Formato: 20.00 X 27.00 cm,Peso: 0.258 kg,Acabamento: Livro brochura,Lançamento: 26/08/2016,ISBN: 978-85-7406-738-4
VOCÊ CONHECE A PÍPPI MEIALONGA?,"R$ 47,90",Páginas: 32,Formato: 21.00 X 27.00 cm,Peso: 0.169 kg,Acabamento: Livro brochura,Lançamento: 19/08/2016,ISBN: 978-85-7406-725-4
OS OITO PARES DE SAPATOS DE CINDERELA,"R$ 37,03",Páginas: 56,Formato: 20.00 X 27.00 cm,Peso: 0.263 kg,Acabamento: Livro brochura,Lançamento: 18/08/2016,ISBN: 978-85-7406-739-1
O PUM E O PIRIRI DO VIZINHO,"R$ 33,53",Páginas: 36,Formato: 20.50 X 20.50 cm,Peso: 0.113 kg,Acabamento: Livro brochura,Lançamento: 11/08/2016,ISBN: 978-85-7406-728-5
QUEM TEM MEDO DE CURUPIRA,"R$ 49,90",Páginas: 80,Formato: 15.50 X 22.50 cm,Peso: 0.183 kg,Acabamento: Livro brochura,Lançamento: 20/07/2016,ISBN: 978-85-7406-708-7
MARCO QUERIA DORMIR,"R$ 49,90",Páginas: 32,Formato: 26.00 X 20.00 cm,Peso: 0.152 kg,Acabamento: Livro brochura,Lançamento: 05/07/2016,ISBN: 978-85-7406-722-3
OS VOOS DE THIAGO,"R$ 49,90",Páginas: 32,Formato: 21.00 X 23.00 cm,Peso: 0.142 kg,Acabamento: Livro brochura,Lançamento: 04/07/2016,ISBN: 978-85-7406-724-7
O CONTO DO CARPINTEIRO,"R$ 52,90",Páginas: 48,Formato: 21.00 X 25.50 cm,Peso: 0.221 kg,Acabamento: Livro brochura,Lançamento: 10/06/2016,ISBN: 978-85-7406-720-9
A VISITA,"R$ 34,93",Páginas: 40,Formato: 18.90 X 24.70 cm,Peso: 0.167 kg,Acabamento: Livro brochura,Lançamento: 08/06/2016,ISBN: 978-85-7406-713-1
BEM LÁ NO ALTO,"R$ 34,93",Páginas: 32,Formato: 16.30 X 27.60 cm,Peso: 0.256 kg,Acabamento: Livro capa dura,Lançamento: 03/06/2016,ISBN: 978-85-7406-719-3
NADINHA DE NADA,"R$ 47,90",Páginas: 32,Formato: 20.50 X 20.50 cm,Peso: 0.126 kg,Acabamento: Livro brochura,Lançamento: 27/05/2016,ISBN: 978-85-7406-714-8
DESENHO LIVRE,"R$ 49,90",Páginas: 144,Formato: 17.00 X 26.20 cm,Peso: 0.318 kg,Acabamento: Livro brochura,Lançamento: 17/05/2016,ISBN: 978-85-7406-712-4
AS FANTÁSTICAS AVENTURAS DA VOVÓ MODERNA,"R$ 49,90",Páginas: 48,Formato: 21.00 X 27.00 cm,Peso: 0.237 kg,Acabamento: Livro brochura,Lançamento: 16/05/2016,ISBN: 978-85-7406-718-6
TERREMOTA,"R$ 49,90",Páginas: 72,Formato: 15.50 X 22.50 cm,Peso: 0.158 kg,Acabamento: Livro brochura,Lançamento: 29/04/2016,ISBN: 978-85-7406-710-0
O PRÍNCIPE QUE BOCEJAVA,"R$ 52,90",Páginas: 40,Formato: 21.00 X 26.00 cm,Peso: 0.236 kg,Acabamento: Livro brochura,Lançamento: 29/04/2016,ISBN: 978-85-7406-717-9
JABUTI SABIDO E MACACO METIDO,"R$ 49,90",Páginas: 40,Formato: 21.00 X 26.00 cm,Peso: 0.24 kg,Acabamento: Livro brochura,Lançamento: 28/04/2016,ISBN: 978-85-7406-715-5
QUEM É VOCÊ?,"R$ 34,93",Páginas: 48,Formato: 16.50 X 23.60 cm,Peso: 0.259 kg,Acabamento: Livro capa dura,Lançamento: 26/04/2016,ISBN: 978-85-7406-711-7
AS IMPROVÁVEIS AVENTURAS DE MABEL JONES,"R$ 49,90",Páginas: 304,Formato: 13.70 X 20.50 cm,Peso: 0.35 kg,Acabamento: Livro brochura,Lançamento: 19/04/2016,ISBN: 978-85-7406-702-5
A INACREDITÁVEL HISTÓRIA DE 2 CRIANÇAS PERDIDAS,"R$ 49,90",Páginas: 56,Formato: 17.50 X 20.00 cm,Peso: 0.168 kg,Acabamento: Livro brochura,Lançamento: 30/03/2016,ISBN: 978-85-7406-706-3
SERÁ QUE EU DIVIDO O MEU SORVETE?,"R$ 33,53",Páginas: 64,Formato: 15.70 X 21.60 cm,Peso: 0.191 kg,Acabamento: Livro brochura,Lançamento: 30/03/2016,ISBN: 978-85-7406-704-9
MEU AMIGO ESTÁ TRISTE,"R$ 47,90",Páginas: 64,Formato: 15.70 X 21.60 cm,Peso: 0.188 kg,Acabamento: Livro brochura,Lançamento: 30/03/2016,ISBN: 978-85-7406-705-6
JOÕES E MARIAS,"R$ 37,03",Páginas: 48,Formato: 20.00 X 27.00 cm,Peso: 0.254 kg,Acabamento: Livro brochura,Lançamento: 23/03/2016,ISBN: 978-85-7406-709-4
A MÃE QUE CHOVIA,"R$ 49,90",Páginas: 64,Formato: 20.00 X 20.00 cm,Peso: 0.168 kg,Acabamento: Livro brochura,Lançamento: 08/03/2016,ISBN: 978-85-7406-703-2
ERNESTO,"R$ 37,03",Páginas: 40,Formato: 24.00 X 20.50 cm,Peso: 0.179 kg,Acabamento: Livro brochura,Lançamento: 03/03/2016,ISBN: 978-85-7406-699-8
DR. DE SOTO,"R$ 34,93",Páginas: 40,Formato: 21.00 X 25.00 cm,Peso: 0.191 kg,Acabamento: Livro brochura,Lançamento: 15/02/2016,ISBN: 978-85-7406-700-1
O MENINO E O VENTO,"R$ 52,90",Páginas: 64,Formato: 21.00 X 26.00 cm,Peso: 0.242 kg,Acabamento: Livro brochura,Lançamento: 14/12/2015,ISBN: 978-85-7406-660-8
HISTÓRIAS DE ANTIGAMENTE,"R$ 34,93",Páginas: 80,Formato: 15.70 X 22.50 cm,Peso: 0.2 kg,Acabamento: Livro brochura,Lançamento: 14/12/2015,ISBN: 978-85-7406-686-8
VOCÊ TEM TALENTO CHARLIE BROWN!,"R$ 47,90",Páginas: 32,Formato: 21.00 X 15.50 cm,Peso: 0.097 kg,Acabamento: Livro brochura,Lançamento: 10/11/2015,ISBN: 978-85-7406-689-9
O COELHINHO QUE QUERIA DORMIR,"R$ 31,43",Páginas: 32,Formato: 15.50 X 22.50 cm,Peso: 0.105 kg,Acabamento: Livro brochura,Lançamento: 04/11/2015,ISBN: 978-85-7406-697-4
CHARLIE BROWN NÃO DESISTE NUNCA!,"R$ 47,90",Páginas: 40,Formato: 25.30 X 20.60 cm,Peso: 0.346 kg,Acabamento: Livro capa dura,Lançamento: 27/10/2015,ISBN: 978-85-7406-690-5
QUEM MANDA AQUI?,"R$ 47,90",Páginas: 48,Formato: 20.50 X 20.50 cm,Peso: 0.174 kg,Acabamento: Livro brochura,Lançamento: 06/10/2015,ISBN: 978-85-7406-691-2
O BOBO DO REI,"R$ 34,93",Páginas: 64,Formato: 15.50 X 22.50 cm,Peso: 0.154 kg,Acabamento: Livro brochura,Lançamento: 25/09/2015,ISBN: 978-85-7406-688-2
O TESOURO DE BALACOBACO,"R$ 37,03",Páginas: 96,Formato: 15.50 X 22.50 cm,Peso: 0.218 kg,Acabamento: Livro brochura,Lançamento: 24/09/2015,ISBN: 978-85-7406-679-0
CARTAS LUNARES,"R$ 54,90",Páginas: 72,Formato: 19.50 X 27.00 cm,Peso: 0.319 kg,Acabamento: Livro brochura,Lançamento: 26/08/2015,ISBN: 978-85-7406-687-5
O PEQUENO PRÍNCIPE,"R$ 33,53",Páginas: 176,Formato: 15.80 X 23.10 cm,Peso: 0.48 kg,Acabamento: Livro brochura,Lançamento: 18/08/2015,ISBN: 978-85-7406-677-6
"NOVE MONSTROS PERIGOSOS, PODEROSOS, FABULOSOS DO BRASIL","R$ 57,90",Páginas: 64,Formato: 22.00 X 31.00 cm,Peso: 0.293 kg,Acabamento: Livro brochura,Lançamento: 20/07/2015,ISBN: 978-85-7406-671-4
INÊS,"R$ 54,90",Páginas: 56,Formato: 27.50 X 20.50 cm,Peso: 0.404 kg,Acabamento: Livro capa dura,Lançamento: 30/06/2015,ISBN: 978-85-7406-662-2
UM RAIO DE LUZ,"R$ 57,90",Páginas: 56,Formato: 25.40 X 24.50 cm,Peso: 0.244 kg,Acabamento: Livro brochura,Lançamento: 19/06/2015,ISBN: 978-85-7406-665-3
A COZINHA ENCANTADA DOS CONTOS DE FADAS,"R$ 62,90",Páginas: 88,Formato: 18.00 X 27.00 cm,Peso: 0.285 kg,Acabamento: Livro brochura,Lançamento: 16/06/2015,ISBN: 978-85-7406-635-6
"EU GRANDE, VOCÊ PEQUENININHO","R$ 49,90",Páginas: 56,Formato: 19.30 X 19.30 cm,Peso: 0.179 kg,Acabamento: Livro brochura,Lançamento: 09/06/2015,ISBN: 978-85-7406-676-9
"MALALA, A MENINA QUE QUERIA IR PARA A ESCOLA","R$ 33,53",Páginas: 96,Formato: 15.50 X 22.50 cm,Peso: 0.218 kg,Acabamento: Livro brochura,Lançamento: 27/04/2015,ISBN: 978-85-7406-670-7
A ESPERANÇA É UMA MENINA QUE VENDE FRUTAS,"R$ 49,90",Páginas: 32,Formato: 22.00 X 24.00 cm,Peso: 0.156 kg,Acabamento: Livro brochura,Lançamento: 20/04/2015,ISBN: 978-85-7406-672-1
A OUTRA HISTÓRIA,"R$ 52,90",Páginas: 48,Formato: 21.00 X 27.00 cm,Peso: 0.194 kg,Acabamento: Livro brochura,Lançamento: 14/04/2015,ISBN: 978-85-7406-673-8
MEU VIZINHO É CHATO PRA CACHORRO!,"R$ 52,90",Páginas: 40,Formato: 27.00 X 20.00 cm,Peso: 0.195 kg,Acabamento: Livro brochura,Lançamento: 14/04/2015,ISBN: 978-85-7406-649-3
O QUE É A LIBERDADE?,"R$ 54,90",Páginas: 64,Formato: 28.00 X 20.60 cm,Peso: 0.446 kg,Acabamento: Livro capa dura,Lançamento: 14/04/2015,ISBN: 978-85-7406-666-0
ISSO É MEU!,"R$ 49,90",Páginas: 48,Formato: 24.00 X 20.00 cm,Peso: 0.202 kg,Acabamento: Livro brochura,Lançamento: 02/04/2015,ISBN: 978-85-7406-663-9
O ÚNICO E VERDADEIRO REI DO BOSQUE,"R$ 54,90",Páginas: 72,Formato: 21.00 X 25.50 cm,Peso: 0.324 kg,Acabamento: Livro brochura,Lançamento: 18/03/2015,ISBN: 978-85-7406-667-7
O PILOTO E O PEQUENO PRÍNCIPE,"R$ 52,90",Páginas: 48,Formato: 23.10 X 30.50 cm,Peso: 0.309 kg,Acabamento: Livro brochura,Lançamento: 13/03/2015,ISBN: 978-85-7406-659-2
O CAIXÃO RASTEJANTE E OUTRAS ASSOMBRAÇÕES DE FAMÍLIA,"R$ 52,90",Páginas: 72,Formato: 17.00 X 21.00 cm,Peso: 0.176 kg,Acabamento: Livro brochura,Lançamento: 19/02/2015,ISBN: 978-85-7406-646-2
O ESTRANHO CASO DA MASSINHA FEDORENTA,"R$ 52,90",Páginas: 32,Formato: 20.50 X 27.00 cm,Peso: 0.167 kg,Acabamento: Livro brochura,Lançamento: 09/02/2015,ISBN: 978-85-7406-648-6
O LIVRO DA VIDA,"R$ 47,90",Páginas: 30,Formato: 16.40 X 23.70 cm,Peso: 0.209 kg,Acabamento: Livro capa dura,Lançamento: 09/02/2015,ISBN: 978-85-7406-657-8
MEMÓRIAS PÓSTUMAS DE NOEL ROSA,"R$ 62,90",Páginas: 152,Formato: 21.00 X 27.00 cm,Peso: 0.553 kg,Acabamento: Livro brochura,Lançamento: 14/11/2014,ISBN: 978-85-7406-580-9
O AMOR PEGA FEITO UM BOCEJO,"R$ 52,90",Páginas: 36,Formato: 23.00 X 25.00 cm,Peso: 0.188 kg,Acabamento: Livro brochura,Lançamento: 14/11/2014,ISBN: 978-85-7406-647-9
AS AVENTURAS DE GLAUBER E HILDA,"R$ 52,90",Páginas: 48,Formato: 15.50 X 21.00 cm,Peso: 0.107 kg,Acabamento: Livro brochura,Lançamento: 29/10/2014,ISBN: 978-85-7406-643-1
OPOSTOS ON THE TABLE,"R$ 52,90",Páginas: 48,Formato: 15.60 X 15.50 cm,Peso: 0.16 kg,Acabamento: Livro capa dura,Lançamento: 22/10/2014,ISBN: 978-85-7406-640-0
O CIRCO DO AMANHÃ,"R$ 37,03",Páginas: 96,Formato: 15.50 X 20.00 cm,Peso: 0.189 kg,Acabamento: Livro brochura,Lançamento: 08/10/2014,ISBN: 978-85-7406-641-7
SOCORRAM-ME EM MARROCOS,"R$ 67,90",Páginas: 64,Formato: 15.50 X 22.50 cm,Peso: 0.167 kg,Acabamento: Livro brochura,Lançamento: 24/09/2014,ISBN: 978-85-7406-644-8
PATI E OS LOBOS,"R$ 49,90",Páginas: 40,Formato: 21.50 X 26.00 cm,Peso: 0.205 kg,Acabamento: Livro brochura,Lançamento: 21/08/2014,ISBN: 978-85-7406-638-7
O PIRATA E O FARMACÊUTICO,"R$ 62,90",Páginas: 48,Formato: 24.80 X 36.60 cm,Peso: 0.528 kg,Acabamento: Livro capa dura,Lançamento: 15/08/2014,ISBN: 978-85-7406-642-4
O LIVRO DO CONTRA,"R$ 52,90",Páginas: 40,Formato: 25.00 X 30.30 cm,Peso: 0.419 kg,Acabamento: Livro capa dura,Lançamento: 13/08/2014,ISBN: 978-85-7406-619-6
O COISO ESTRANHO,"R$ 52,90",Páginas: 64,Formato: 19.00 X 26.10 cm,Peso: 0.393 kg,Acabamento: Livro capa dura,Lançamento: 28/07/2014,ISBN: 978-85-7406-627-1
FLUBETE,"R$ 52,90",Páginas: 48,Formato: 27.00 X 19.00 cm,Peso: 0.215 kg,Acabamento: Livro brochura,Lançamento: 17/07/2014,ISBN: 978-85-7406-639-4
BRASIL 100 PALAVRAS,"R$ 44,03",Páginas: 48,Formato: 27.00 X 36.00 cm,Peso: 0.4 kg,Acabamento: Livro brochura,Lançamento: 15/07/2014,ISBN: 978-85-7406-622-6
ALFABARTE,"R$ 49,90",Páginas: 64,Formato: 20.80 X 21.10 cm,Peso: 0.353 kg,Acabamento: Livro capa dura,Lançamento: 07/07/2014,ISBN: 978-85-7406-634-9
A CIDADE QUE DERROTOU A GUERRA,"R$ 49,90",Páginas: 40,Formato: 25.60 X 23.50 cm,Peso: 0.369 kg,Acabamento: Livro capa dura,Lançamento: 24/06/2014,ISBN: 978-85-7406-632-5
"CANTISAPOS, HISTOCARÉS E CIRANDEFANTES","R$ 52,90",Páginas: 48,Formato: 19.00 X 27.00 cm,Peso: 0.215 kg,Acabamento: Livro brochura,Lançamento: 18/06/2014,ISBN: 978-85-7406-637-0
ZOO ZOADO,"R$ 49,90",Páginas: 48,Formato: 15.50 X 22.50 cm,Peso: 0.149 kg,Acabamento: Livro brochura,Lançamento: 13/06/2014,ISBN: 978-85-7406-626-4
(QUEM CONTOU?),"R$ 52,90",Páginas: 64,Formato: 17.00 X 25.00 cm,Peso: 0.19 kg,Acabamento: Livro brochura,Lançamento: 28/05/2014,ISBN: 978-85-7406-602-8
O QUE EU POSSO SER?,"R$ 52,90",Páginas: 64,Formato: 21.50 X 27.60 cm,Peso: 0.4 kg,Acabamento: Livro capa dura,Lançamento: 28/05/2014,ISBN: 978-85-7406-629-5
"1 DRIBLE, 2 DRIBLES, 3 DRIBLES: MANUAL DO PEQUENO CRAQUE CIDADÃO","R$ 62,90",Páginas: 112,Formato: 15.50 X 22.50 cm,Peso: 0.255 kg,Acabamento: Livro brochura,Lançamento: 21/05/2014,ISBN: 978-85-7406-636-3
MINIMAGINÁRIO DE ANDERSEN,"R$ 77,90",Páginas: 190,Formato: 12.30 X 16.60 cm,Peso: 0.295 kg,Acabamento: Livro capa dura,Lançamento: 14/05/2014,ISBN: 978-85-7406-586-1
VÓ CORUJA,"R$ 49,90",Páginas: 36,Formato: 20.50 X 20.50 cm,Peso: 0.115 kg,Acabamento: Livro brochura,Lançamento: 07/05/2014,ISBN: 978-85-7406-631-8
ABRIL O PEIXE VERMELHO,"R$ 47,90",Páginas: 46,Formato: 15.70 X 15.70 cm,Peso: 0.149 kg,Acabamento: Livro capa dura,Lançamento: 23/04/2014,ISBN: 978-85-7406-618-9
QUANDO BLUFIS FICOU EM SILÊNCIO,"R$ 59,90",Páginas: 80,Formato: 21.70 X 27.80 cm,Peso: 0.513 kg,Acabamento: Livro capa dura,Lançamento: 09/04/2014,ISBN: 978-85-7406-605-9
O BICHO ALFABETO,"R$ 57,90",Páginas: 72,Formato: 20.30 X 20.60 cm,Peso: 0.377 kg,Acabamento: Livro capa dura,Lançamento: 06/03/2014,ISBN: 978-85-7406-624-0
A JORNADA DE TARÔ,"R$ 52,90",Páginas: 32,Formato: 21.00 X 27.00 cm,Peso: 0.17 kg,Acabamento: Livro brochura,Lançamento: 26/02/2014,ISBN: 978-85-7406-620-2
IMPRESSÃO DAS COISAS,"R$ 49,90",Páginas: 40,Formato: 21.00 X 27.00 cm,Peso: 0.151 kg,Acabamento: Livro brochura,Lançamento: 19/02/2014,ISBN: 978-85-7406-612-7
MAX O CORAJOSO,"R$ 49,90",Páginas: 32,Formato: 21.20 X 28.00 cm,Peso: 0.136 kg,Acabamento: Livro brochura,Lançamento: 05/02/2014,ISBN: 978-85-7406-604-2
UMA HISTÓRIA DE FUTEBOL,"R$ 52,90",Páginas: 88,Formato: 15.50 X 22.50 cm,Peso: 0.14 kg,Acabamento: Livro brochura,Lançamento: 05/02/2014,ISBN: 978-85-7406-764-3
OS MUNDOS DE TERESA,"R$ 52,90",Páginas: 36,Formato: 26.50 X 26.50 cm,Peso: 0.456 kg,Acabamento: Livro capa dura,Lançamento: 27/01/2014,ISBN: 978-85-7406-614-1
MEDO,"R$ 40,53",Páginas: 240,Formato: 15.50 X 21.00 cm,Peso: 0.419 kg,Acabamento: Livro brochura,Lançamento: 06/12/2013,ISBN: 978-85-7406-615-8
AS FALAÇÕES DE FLÁVIO,"R$ 49,90",Páginas: 36,Formato: 20.50 X 20.50 cm,Peso: 0.104 kg,Acabamento: Livro brochura,Lançamento: 13/11/2013,ISBN: 978-85-7406-617-2
DEIXEI O PUM ESCAPAR,"R$ 33,53",Páginas: 40,Formato: 20.50 X 20.50 cm,Peso: 0.114 kg,Acabamento: Livro brochura,Lançamento: 07/11/2013,ISBN: 978-85-7406-616-5
PEQUENA GRANDE TINA,"R$ 52,90",Páginas: 42,Formato: 21.10 X 21.10 cm,Peso: 0.31 kg,Acabamento: Livro capa dura,Lançamento: 16/10/2013,ISBN: 978-85-7406-558-8
A COISA TERRÍVEL QUE ACONTECEU COM BARNABY BROCKET,"R$ 52,90",Páginas: 256,Formato: 14.00 X 20.70 cm,Peso: 0.317 kg,Acabamento: Livro brochura,Lançamento: 16/10/2013,ISBN: 978-85-7406-601-1
HISTÓRIAS DO XINGU,"R$ 37,03",Páginas: 56,Formato: 21.00 X 27.00 cm,Peso: 0.214 kg,Acabamento: Livro brochura,Lançamento: 18/09/2013,ISBN: 978-85-7406-565-6
SAUDADE,"R$ 52,90",Páginas: 38,Formato: 26.80 X 18.60 cm,Peso: 0.286 kg,Acabamento: Livro capa dura,Lançamento: 11/09/2013,ISBN: 978-85-7406-597-7
SK8,"R$ 52,90",Páginas: 72,Formato: 15.50 X 22.50 cm,Peso: 0.154 kg,Acabamento: Livro brochura,Lançamento: 16/08/2013,ISBN: 978-85-7406-588-5
A TEMPESTADE,"R$ 44,90",Páginas: 72,Formato: 13.80 X 21.00 cm,Peso: 0.109 kg,Acabamento: Livro brochura,Lançamento: 06/08/2013,ISBN: 978-85-7406-595-3
COLETIVOS,"R$ 52,90",Páginas: 48,Formato: 20.80 X 21.10 cm,Peso: 0.284 kg,Acabamento: Livro capa dura,Lançamento: 30/07/2013,ISBN: 978-85-7406-587-8
A LOBINHA RUIVA,"R$ 49,90",Páginas: 32,Formato: 27.00 X 21.00 cm,Peso: 0.169 kg,Acabamento: Livro brochura,Lançamento: 08/07/2013,ISBN: 978-85-7406-593-9
13 PALAVRAS,"R$ 52,90",Páginas: 40,Formato: 21.00 X 27.50 cm,Peso: 0.385 kg,Acabamento: Livro capa dura,Lançamento: 03/06/2013,ISBN: 978-85-7406-581-6
HISTÓRIAS DO PAI DA HISTÓRIA,"R$ 52,90",Páginas: 56,Formato: 21.00 X 27.00 cm,Peso: 0.218 kg,Acabamento: Livro brochura,Lançamento: 03/06/2013,ISBN: 978-85-7406-583-0
É PROIBIDO FALAR DISSO!,"R$ 52,90",Páginas: 80,Formato: 15.50 X 22.50 cm,Peso: 0.167 kg,Acabamento: Livro brochura,Lançamento: 20/05/2013,ISBN: 978-85-7406-561-8
LOLÔ,"R$ 52,90",Páginas: 32,Formato: 19.30 X 27.60 cm,Peso: 0.294 kg,Acabamento: Livro capa dura,Lançamento: 03/05/2013,ISBN: 978-85-7406-585-4
BÁRBARO,"R$ 37,03",Páginas: 48,Formato: 14.50 X 31.60 cm,Peso: 0.297 kg,Acabamento: Livro capa dura,Lançamento: 22/03/2013,ISBN: 978-85-7406-574-8
A ORQUESTRA DA LUA CHEIA,"R$ 52,90",Páginas: 40,Formato: 20.30 X 27.60 cm,Peso: 0.337 kg,Acabamento: Livro capa dura,Lançamento: 21/03/2013,ISBN: 978-85-7406-570-0
VOU ALI E VOLTO JÁ,"R$ 49,90",Páginas: 36,Formato: 20.50 X 18.50 cm,Peso: 0.103 kg,Acabamento: Livro brochura,Lançamento: 21/03/2013,ISBN: 978-85-7406-575-5
OS LOHIP-HOPBATOS EM A GUERRA DA RUA DOS SIAMIPÊS,"R$ 33,53",Páginas: 96,Formato: 15.50 X 22.50 cm,Peso: 0.194 kg,Acabamento: Livro brochura,Lançamento: 19/03/2013,ISBN: 978-85-7406-520-5
O MERCADOR DE VENEZA,"R$ 44,90",Páginas: 72,Formato: 13.80 X 21.00 cm,Peso: 0.114 kg,Acabamento: Livro brochura,Lançamento: 15/02/2013,ISBN: 978-85-7406-572-4
SOMBRINHAS,"R$ 49,90",Páginas: 48,Formato: 20.50 X 20.50 cm,Peso: 0.178 kg,Acabamento: Livro brochura,Lançamento: 15/02/2013,ISBN: 978-85-7406-567-0
O LEÃO E A ESTRELA,"R$ 54,90",Páginas: 64,Formato: 15.20 X 21.00 cm,Peso: 0.206 kg,Acabamento: Livro brochura,Lançamento: 22/01/2013,ISBN: 978-85-7406-555-7
COMO SER BABÁ DO VOVÔ,"R$ 49,90",Páginas: 32,Formato: 21.00 X 27.00 cm,Peso: 0.129 kg,Acabamento: Livro brochura,Lançamento: 16/01/2013,ISBN: 978-85-7406-566-3
O LATKE QUE NÃO PARAVA DE GRITAR,"R$ 49,90",Páginas: 60,Formato: 15.80 X 16.10 cm,Peso: 0.202 kg,Acabamento: Livro capa dura,Lançamento: 07/12/2012,ISBN: 978-85-7406-553-3
O COMPOSITOR ESTÁ MORTO,"R$ 57,90",Páginas: 48,Formato: 21.20 X 27.00 cm,Peso: 0.305 kg,Acabamento: Livro brochura,Lançamento: 28/11/2012,ISBN: 978-85-7406-514-4
HOCUS POCUS,"R$ 49,90",Páginas: 48,Formato: 16.00 X 19.50 cm,Peso: 0.134 kg,Acabamento: Livro brochura,Lançamento: 19/11/2012,ISBN: 978-85-7406-551-9
MINHAS HISTÓRIAS DE ANDERSEN,"R$ 59,90",Páginas: 96,Formato: 24.30 X 27.10 cm,Peso: 0.615 kg,Acabamento: Livro capa dura,Lançamento: 31/10/2012,ISBN: 978-85-7406-552-6
O LAGO SECOU,"R$ 52,90",Páginas: 48,Formato: 21.00 X 26.00 cm,Peso: 0.17 kg,Acabamento: Livro brochura,Lançamento: 24/10/2012,ISBN: 978-85-7406-550-2
BETO E BIA EM NÃO PODE NÃO!,"R$ 49,90",Páginas: 32,Formato: 15.60 X 23.10 cm,Peso: 0.204 kg,Acabamento: Livro capa dura,Lançamento: 18/10/2012,ISBN: 978-85-7406-549-6
PICASSO E SEUS MESTRES,"R$ 49,90",Páginas: 48,Formato: 21.00 X 27.00 cm,Peso: 0.185 kg,Acabamento: Livro brochura,Lançamento: 12/09/2012,ISBN: 978-85-7406-543-4
O VOO DO GOLFINHO,"R$ 49,90",Páginas: 32,Formato: 20.50 X 20.50 cm,Peso: 0.126 kg,Acabamento: Livro brochura,Lançamento: 17/08/2012,ISBN: 978-85-7406-541-0
SONHO DE UMA NOITE DE VERÃO,"R$ 44,90",Páginas: 72,Formato: 13.80 X 21.00 cm,Peso: 0.112 kg,Acabamento: Livro brochura,Lançamento: 07/08/2012,ISBN: 978-85-7406-540-3
QUAL É O SEU NORTE?,"R$ 38,43",Páginas: 80,Formato: 21.00 X 27.50 cm,Peso: 0.298 kg,Acabamento: Livro brochura,Lançamento: 27/07/2012,ISBN: 978-85-7406-477-2
CIÊNCIA EM VERSOS,"R$ 52,90",Páginas: 48,Formato: 26.50 X 26.50 cm,Peso: 0.242 kg,Acabamento: Livro brochura,Lançamento: 18/07/2012,ISBN: 978-85-7406-536-6
SABADÃO JÓIA,"R$ 34,93",Páginas: 48,Formato: 20.70 X 20.70 cm,Peso: 0.144 kg,Acabamento: Livro brochura,Lançamento: 05/06/2012,ISBN: 978-85-7406-530-4
SOLTEI O PUM NA ESCOLA!,"R$ 33,53",Páginas: 36,Formato: 20.50 X 20.50 cm,Peso: 0.103 kg,Acabamento: Livro brochura,Lançamento: 29/05/2012,ISBN: 978-85-7406-532-8
NÃO BRINQUE COM A COMIDA!,"R$ 49,90",Páginas: 36,Formato: 20.50 X 20.50 cm,Peso: 0.14 kg,Acabamento: Livro brochura,Lançamento: 17/05/2012,ISBN: 978-85-7406-538-0
AS INVENÇÕES DE IVO,"R$ 49,90",Páginas: 36,Formato: 20.50 X 20.50 cm,Peso: 0.105 kg,Acabamento: Livro brochura,Lançamento: 24/04/2012,ISBN: 978-85-7406-529-8
UMA CHAPEUZINHO VERMELHO,"R$ 33,53",Páginas: 48,Formato: 20.30 X 13.60 cm,Peso: 0.184 kg,Acabamento: Livro capa dura,Lançamento: 13/04/2012,ISBN: 978-85-7406-528-1
